ground_truth_id,true_name,country,rating,review_date,posting_hour,review_length,avg_word_length,exclamation_count,day_of_week
R00169,Joshua Scott,KE,4,2024-06-05,16,304,4.8,0,Wednesday
R00169,Joshua Scott,KE,4,2021-09-01,11,344,4.78,0,Wednesday
R00169,Joshua Scott,KE,4,2021-09-21,14,268,4.5,3,Tuesday
R00169,Joshua Scott,KE,4,2021-07-18,20,349,4.78,1,Sunday
R00169,Joshua Scott,KE,4,2023-03-18,16,355,4.86,0,Saturday
R00169,Joshua Scott,KE,4,2023-02-04,16,313,4.78,1,Saturday
R00170,Edward Perez,IN,2,2024-02-17,12,44,4.03,1,Saturday
R00170,Edward Perez,IN,4,2023-01-19,7,36,4.07,0,Thursday
R00170,Edward Perez,IN,1,2021-10-23,7,37,4.07,0,Saturday
R00170,Edward Perez,IN,2,2022-02-12,4,35,4.31,0,Saturday
R00170,Edward Perez,IN,4,2024-05-18,10,54,4.32,0,Saturday
R00170,Edward Perez,IN,1,2023-11-09,5,33,3.88,1,Thursday
R00170,Edward Perez,IN,2,2023-04-03,3,52,4.46,0,Monday
R00170,Edward Perez,IN,2,2023-10-22,6,38,3.97,4,Sunday
R00170,Edward Perez,IN,3,2021-03-24,4,59,3.75,2,Wednesday
R00171,John Williams,US,3,2021-10-08,15,218,5.33,1,Friday
R00171,John Williams,US,4,2022-11-14,14,188,5.1,0,Monday
R00171,John Williams,US,3,2023-08-29,16,239,4.71,0,Tuesday
R00171,John Williams,US,4,2023-11-30,17,103,4.78,1,Thursday
R00171,John Williams,US,3,2023-07-25,17,231,4.82,1,Tuesday
R00171,John Williams,US,3,2021-11-02,18,179,5.64,1,Tuesday
R00171,John Williams,US,4,2024-05-26,13,67,4.78,1,Sunday
R00171,John Williams,US,3,2023-11-22,16,132,5.06,0,Wednesday
R00171,John Williams,US,3,2021-10-14,17,255,5.03,2,Thursday
R00171,John Williams,US,4,2022-11-03,18,118,4.66,2,Thursday
R00171,John Williams,US,3,2024-06-09,18,187,4.68,0,Sunday
R00171,John Williams,US,3,2022-10-15,19,210,5.29,0,Saturday
R00172,William Sanchez,US,3,2024-06-16,14,103,4.53,2,Sunday
R00172,William Sanchez,US,3,2022-09-05,10,111,5.54,1,Monday
R00172,William Sanchez,US,2,2024-04-30,9,130,4.16,1,Tuesday
R00172,William Sanchez,US,3,2022-11-20,12,170,5.07,0,Sunday
R00172,William Sanchez,US,3,2023-11-05,11,166,5.15,4,Sunday
R00172,William Sanchez,US,3,2023-11-10,12,60,5.27,1,Friday
R00172,William Sanchez,US,3,2023-12-27,6,176,5.01,0,Wednesday
R00172,William Sanchez,US,3,2023-10-01,11,148,5.11,0,Sunday
R00172,William Sanchez,US,3,2024-02-27,7,207,4.87,0,Tuesday
R00172,William Sanchez,US,3,2022-09-06,10,207,4.98,1,Tuesday
R00172,William Sanchez,US,3,2023-08-31,9,154,5.44,1,Thursday
R00172,William Sanchez,US,3,2021-02-04,10,101,5.19,0,Thursday
R00173,Nancy Perez,GB,3,2021-08-13,16,58,5.86,3,Friday
R00173,Nancy Perez,GB,3,2023-05-04,9,59,5.65,4,Thursday
R00173,Nancy Perez,GB,3,2024-04-10,15,48,5.83,2,Wednesday
R00173,Nancy Perez,GB,3,2022-09-23,20,42,5.72,2,Friday
R00173,Nancy Perez,GB,4,2024-07-12,10,53,5.69,2,Friday
R00173,Nancy Perez,GB,4,2021-02-24,18,35,4.98,1,Wednesday
R00173,Nancy Perez,GB,3,2024-05-07,15,87,5.36,0,Tuesday
R00173,Nancy Perez,GB,4,2023-08-30,17,80,5.11,0,Wednesday
R00173,Nancy Perez,GB,3,2022-06-28,15,45,5.67,0,Tuesday
R00173,Nancy Perez,GB,2,2024-09-04,13,47,5.69,2,Wednesday
R00173,Nancy Perez,GB,4,2024-03-30,12,49,4.91,2,Saturday
R00173,Nancy Perez,GB,3,2024-03-28,12,95,5.08,3,Thursday
R00174,Joseph Campbell,US,3,2021-04-16,5,40,3.87,0,Friday
R00174,Joseph Campbell,US,3,2024-04-10,12,47,4.72,1,Wednesday
R00174,Joseph Campbell,US,3,2023-09-11,8,74,4.55,1,Monday
R00174,Joseph Campbell,US,3,2021-12-16,5,107,4.18,2,Thursday
R00174,Joseph Campbell,US,3,2023-12-10,5,57,4.91,1,Sunday
R00174,Joseph Campbell,US,2,2024-07-12,10,75,4.38,1,Friday
R00174,Joseph Campbell,US,3,2024-06-23,8,110,4.12,0,Sunday
R00174,Joseph Campbell,US,3,2023-02-18,4,59,4.75,1,Saturday
R00174,Joseph Campbell,US,2,2021-10-30,9,83,4.67,1,Saturday
R00174,Joseph Campbell,US,3,2022-05-12,4,42,4.25,3,Thursday
R00174,Joseph Campbell,US,3,2021-03-06,12,67,4.99,1,Saturday
R00174,Joseph Campbell,US,3,2024-03-18,6,71,3.99,1,Monday
R00174,Joseph Campbell,US,2,2021-08-14,12,50,4.83,1,Saturday
R00175,Richard Johnson,CA,4,2023-06-23,21,698,5.53,0,Friday
R00175,Richard Johnson,CA,5,2022-10-05,21,1220,5.17,0,Wednesday
R00175,Richard Johnson,CA,5,2023-05-08,23,535,5.22,0,Monday
R00175,Richard Johnson,CA,4,2021-11-07,21,747,4.61,0,Sunday
R00175,Richard Johnson,CA,5,2023-04-26,20,775,5.67,0,Wednesday
R00175,Richard Johnson,CA,5,2022-02-22,23,765,5.35,1,Tuesday
R00175,Richard Johnson,CA,4,2023-04-21,19,800,5.31,0,Friday
R00175,Richard Johnson,CA,5,2023-10-25,22,425,5.55,0,Wednesday
R00175,Richard Johnson,CA,5,2024-06-06,21,492,5.74,0,Thursday
R00175,Richard Johnson,CA,5,2023-08-24,23,1059,4.98,0,Thursday
R00176,Sharon Mitchell,US,5,2021-05-08,5,152,4.54,0,Saturday
R00176,Sharon Mitchell,US,5,2021-10-10,15,123,4.82,0,Sunday
R00176,Sharon Mitchell,US,4,2023-11-29,5,229,4.1,0,Wednesday
R00176,Sharon Mitchell,US,5,2022-03-01,6,142,4.12,0,Tuesday
R00176,Sharon Mitchell,US,3,2024-02-23,3,73,4.75,0,Friday
R00176,Sharon Mitchell,US,4,2022-10-28,16,173,4.63,1,Friday
R00176,Sharon Mitchell,US,4,2023-09-07,11,139,4.74,1,Thursday
R00176,Sharon Mitchell,US,5,2023-12-13,7,137,4.71,0,Wednesday
R00176,Sharon Mitchell,US,4,2023-02-11,5,152,4.48,0,Saturday
R00176,Sharon Mitchell,US,5,2022-10-05,14,120,4.04,1,Wednesday
R00176,Sharon Mitchell,US,5,2021-12-21,4,132,4.77,0,Tuesday
R00176,Sharon Mitchell,US,4,2023-07-31,1,138,4.46,2,Monday
R00176,Sharon Mitchell,US,5,2023-12-28,8,200,4.82,1,Thursday
R00176,Sharon Mitchell,US,3,2022-12-03,3,70,4.12,0,Saturday
R00177,Paul Thompson,GB,3,2024-08-10,13,121,4.82,1,Saturday
R00177,Paul Thompson,GB,4,2022-06-26,15,95,5.08,0,Sunday
R00177,Paul Thompson,GB,3,2024-06-03,9,86,5.02,0,Monday
R00177,Paul Thompson,GB,3,2023-09-19,11,76,4.85,0,Tuesday
R00177,Paul Thompson,GB,5,2022-01-29,15,104,4.72,1,Saturday
R00177,Paul Thompson,GB,3,2022-05-20,8,95,4.87,2,Friday
R00177,Paul Thompson,GB,3,2022-07-26,14,146,5.17,1,Tuesday
R00177,Paul Thompson,GB,2,2024-02-17,7,107,4.87,2,Saturday
R00177,Paul Thompson,GB,3,2022-09-04,6,68,4.58,0,Sunday
R00177,Paul Thompson,GB,4,2022-04-06,7,84,5.12,0,Wednesday
R00177,Paul Thompson,GB,4,2022-09-02,15,104,5.2,0,Friday
R00177,Paul Thompson,GB,3,2022-08-15,9,79,4.6,0,Monday
R00178,Amanda Wilson,DE,5,2023-09-29,15,405,3.87,0,Friday
R00178,Amanda Wilson,DE,4,2022-10-12,4,335,3.83,1,Wednesday
R00178,Amanda Wilson,DE,4,2023-09-10,13,474,3.99,1,Sunday
R00178,Amanda Wilson,DE,4,2022-12-16,9,488,4.27,0,Friday
R00178,Amanda Wilson,DE,4,2024-02-22,12,416,4.15,0,Thursday
R00178,Amanda Wilson,DE,5,2022-07-15,12,268,3.75,2,Friday
R00178,Amanda Wilson,DE,3,2022-08-13,12,383,3.59,0,Saturday
R00178,Amanda Wilson,DE,4,2021-09-07,11,347,4.06,2,Tuesday
R00178,Amanda Wilson,DE,4,2024-03-20,13,406,4.06,2,Wednesday
R00178,Amanda Wilson,DE,4,2024-01-18,14,547,3.53,1,Thursday
R00178,Amanda Wilson,DE,4,2023-02-17,16,347,4.11,0,Friday
R00178,Amanda Wilson,DE,4,2023-03-20,7,522,4.34,0,Monday
R00178,Amanda Wilson,DE,4,2022-12-08,8,302,3.98,1,Thursday
R00178,Amanda Wilson,DE,3,2021-10-27,6,298,4.62,1,Wednesday
R00179,Charles Williams,DE,3,2022-08-13,19,46,4.54,0,Saturday
R00179,Charles Williams,DE,3,2021-06-11,15,44,4.14,2,Friday
R00179,Charles Williams,DE,1,2022-12-11,22,45,4.14,1,Sunday
R00179,Charles Williams,DE,4,2023-06-25,21,69,4.68,0,Sunday
R00179,Charles Williams,DE,3,2024-09-05,20,54,4.82,2,Thursday
R00179,Charles Williams,DE,3,2022-06-10,20,26,4.28,0,Friday
R00179,Charles Williams,DE,4,2023-09-09,21,43,4.36,0,Saturday
R00179,Charles Williams,DE,4,2022-03-15,23,41,4.29,2,Tuesday
R00179,Charles Williams,DE,5,2022-02-18,22,43,3.73,0,Friday
R00179,Charles Williams,DE,3,2024-01-09,17,39,4.33,0,Tuesday
R00179,Charles Williams,DE,3,2022-07-10,20,37,4.53,2,Sunday
R00179,Charles Williams,DE,4,2024-02-26,20,38,4.09,1,Monday
R00179,Charles Williams,DE,3,2022-07-11,22,33,4.25,2,Monday
R00180,David Miller,US,3,2024-06-14,21,59,4.8,1,Friday
R00180,David Miller,US,3,2024-04-16,20,183,4.73,0,Tuesday
R00180,David Miller,US,4,2022-05-06,23,114,4.85,1,Friday
R00180,David Miller,US,4,2022-05-12,23,150,5.26,2,Thursday
R00180,David Miller,US,4,2021-04-14,23,143,5.43,0,Wednesday
R00180,David Miller,US,4,2023-12-24,17,114,4.14,3,Sunday
R00180,David Miller,US,4,2022-04-08,21,172,4.74,1,Friday
R00180,David Miller,US,4,2024-07-30,23,135,4.91,1,Tuesday
R00180,David Miller,US,4,2022-04-22,14,101,5.26,2,Friday
R00180,David Miller,US,4,2021-04-18,17,101,4.94,1,Sunday
R00180,David Miller,US,2,2021-07-25,18,108,4.8,1,Sunday
R00181,Mark Perez,GB,5,2023-08-26,14,214,5.71,0,Saturday
R00181,Mark Perez,GB,5,2021-07-25,14,134,5.96,0,Sunday
R00181,Mark Perez,GB,5,2021-10-09,16,171,5.48,0,Saturday
R00181,Mark Perez,GB,5,2021-01-11,15,262,5.6,0,Monday
R00181,Mark Perez,GB,5,2024-02-02,13,268,5.72,1,Friday
R00181,Mark Perez,GB,5,2021-11-20,15,263,5.36,1,Saturday
R00181,Mark Perez,GB,4,2023-04-14,15,187,5.04,0,Friday
R00181,Mark Perez,GB,5,2024-08-30,12,83,5.26,0,Friday
R00181,Mark Perez,GB,5,2023-09-02,15,264,5.31,0,Saturday
R00181,Mark Perez,GB,5,2023-09-05,11,144,4.97,0,Tuesday
R00181,Mark Perez,GB,5,2024-08-25,16,112,5.29,0,Sunday
R00181,Mark Perez,GB,5,2022-02-13,14,169,5.38,0,Sunday
R00182,Ronald Jackson,US,5,2022-10-20,16,115,5.3,0,Thursday
R00182,Ronald Jackson,US,5,2022-08-08,18,36,5.32,0,Monday
R00182,Ronald Jackson,US,5,2024-08-15,15,54,5.6,0,Thursday
R00182,Ronald Jackson,US,5,2021-05-02,19,108,5.93,1,Sunday
R00182,Ronald Jackson,US,5,2021-07-03,12,109,5.61,0,Saturday
R00182,Ronald Jackson,US,5,2024-08-28,16,84,5.46,0,Wednesday
R00182,Ronald Jackson,US,4,2024-03-21,16,141,4.98,0,Thursday
R00182,Ronald Jackson,US,5,2022-04-21,11,168,5.47,0,Thursday
R00182,Ronald Jackson,US,5,2024-01-01,16,135,4.9,0,Monday
R00182,Ronald Jackson,US,5,2021-03-18,9,82,5.38,0,Thursday
R00182,Ronald Jackson,US,5,2021-12-25,9,117,4.83,0,Saturday
R00182,Ronald Jackson,US,5,2023-05-06,10,135,5.04,0,Saturday
R00182,Ronald Jackson,US,5,2021-12-27,16,132,5.19,0,Monday
R00182,Ronald Jackson,US,4,2021-03-16,15,148,5.64,0,Tuesday
R00182,Ronald Jackson,US,5,2023-03-25,15,118,5.27,0,Saturday
R00182,Ronald Jackson,US,5,2023-10-12,13,111,4.87,1,Thursday
R00182,Ronald Jackson,US,5,2022-01-17,16,129,4.82,0,Monday
R00183,Melissa Jackson,US,4,2021-03-18,9,92,4.53,0,Thursday
R00183,Melissa Jackson,US,3,2021-01-19,8,68,5.12,0,Tuesday
R00183,Melissa Jackson,US,5,2022-09-04,10,94,4.43,0,Sunday
R00183,Melissa Jackson,US,3,2024-03-09,10,115,4.49,0,Saturday
R00183,Melissa Jackson,US,4,2024-05-19,10,115,3.91,0,Sunday
R00183,Melissa Jackson,US,4,2021-08-08,9,73,4.4,0,Sunday
R00183,Melissa Jackson,US,4,2022-11-18,10,179,4.28,0,Friday
R00183,Melissa Jackson,US,5,2022-08-06,8,97,3.9,0,Saturday
R00183,Melissa Jackson,US,5,2023-07-20,9,80,4.63,0,Thursday
R00183,Melissa Jackson,US,5,2024-08-06,11,92,3.95,0,Tuesday
R00183,Melissa Jackson,US,4,2024-01-18,5,184,4.36,0,Thursday
R00183,Melissa Jackson,US,5,2023-12-10,9,112,4.29,0,Sunday
R00183,Melissa Jackson,US,5,2023-10-09,10,115,4.42,0,Monday
R00183,Melissa Jackson,US,4,2021-10-02,9,169,4.66,0,Saturday
R00183,Melissa Jackson,US,5,2023-10-30,13,105,4.73,0,Monday
R00183,Melissa Jackson,US,4,2023-08-17,13,94,4.62,0,Thursday
R00183,Melissa Jackson,US,5,2022-07-13,10,107,4.81,0,Wednesday
R00183,Melissa Jackson,US,4,2022-01-30,4,115,3.83,0,Sunday
R00184,Stephanie Davis,GB,2,2022-11-09,15,148,4.91,2,Wednesday
R00184,Stephanie Davis,GB,3,2021-11-29,19,147,5.37,6,Monday
R00184,Stephanie Davis,GB,4,2023-07-29,22,158,4.91,1,Saturday
R00184,Stephanie Davis,GB,3,2024-08-20,19,143,4.53,2,Tuesday
R00184,Stephanie Davis,GB,2,2022-06-11,15,211,4.68,0,Saturday
R00184,Stephanie Davis,GB,4,2022-01-17,20,218,4.84,2,Monday
R00184,Stephanie Davis,GB,3,2021-01-29,16,187,4.76,1,Friday
R00184,Stephanie Davis,GB,3,2022-11-22,11,128,4.7,2,Tuesday
R00184,Stephanie Davis,GB,3,2022-08-28,16,241,5.36,1,Sunday
R00184,Stephanie Davis,GB,1,2024-03-08,18,149,4.0,2,Friday
R00184,Stephanie Davis,GB,2,2022-01-31,19,197,3.91,2,Monday
R00184,Stephanie Davis,GB,3,2021-12-26,22,167,4.93,1,Sunday
R00184,Stephanie Davis,GB,1,2024-06-05,19,149,4.56,2,Wednesday
R00184,Stephanie Davis,GB,2,2024-08-01,17,176,4.87,4,Thursday
R00184,Stephanie Davis,GB,4,2023-04-11,23,204,5.69,0,Tuesday
R00184,Stephanie Davis,GB,4,2023-05-26,21,220,4.93,2,Friday
R00184,Stephanie Davis,GB,2,2023-11-22,14,211,5.34,1,Wednesday
R00184,Stephanie Davis,GB,3,2022-11-03,19,173,4.93,2,Thursday
R00185,Jennifer Sanchez,US,2,2021-07-15,14,89,5.05,1,Thursday
R00185,Jennifer Sanchez,US,1,2022-01-14,9,49,4.7,2,Friday
R00185,Jennifer Sanchez,US,4,2021-10-15,11,79,4.96,0,Friday
R00185,Jennifer Sanchez,US,3,2023-09-05,9,65,5.64,1,Tuesday
R00185,Jennifer Sanchez,US,5,2022-10-25,11,116,4.72,0,Tuesday
R00185,Jennifer Sanchez,US,1,2022-05-24,10,67,4.91,2,Tuesday
R00185,Jennifer Sanchez,US,2,2021-01-14,11,106,4.71,0,Thursday
R00186,Thomas Harris,GB,2,2022-04-28,20,148,5.1,3,Thursday
R00186,Thomas Harris,GB,2,2023-07-04,21,98,5.4,1,Tuesday
R00186,Thomas Harris,GB,2,2022-07-01,15,90,5.44,0,Friday
R00186,Thomas Harris,GB,2,2022-11-07,19,116,4.66,2,Monday
R00186,Thomas Harris,GB,2,2022-09-11,23,89,5.68,2,Sunday
R00186,Thomas Harris,GB,2,2024-04-07,13,119,5.05,1,Sunday
R00186,Thomas Harris,GB,2,2024-03-19,19,70,5.33,2,Tuesday
R00186,Thomas Harris,GB,2,2021-01-24,15,153,5.14,0,Sunday
R00186,Thomas Harris,GB,3,2022-06-20,14,155,5.22,1,Monday
R00186,Thomas Harris,GB,2,2024-08-31,9,89,5.78,2,Saturday
R00186,Thomas Harris,GB,2,2023-01-07,17,136,4.71,2,Saturday
R00187,George Thomas,PH,3,2021-05-08,12,155,4.27,0,Saturday
R00187,George Thomas,PH,3,2021-08-31,16,113,4.58,0,Tuesday
R00187,George Thomas,PH,1,2023-08-12,12,145,5.26,0,Saturday
R00187,George Thomas,PH,3,2022-09-21,11,162,4.25,1,Wednesday
R00187,George Thomas,PH,4,2021-11-24,11,156,5.01,0,Wednesday
R00187,George Thomas,PH,2,2023-04-11,13,151,5.16,0,Tuesday
R00187,George Thomas,PH,3,2023-10-27,12,183,4.83,0,Friday
R00187,George Thomas,PH,4,2022-09-29,10,92,4.8,0,Thursday
R00188,George Davis,GB,3,2024-08-01,10,93,5.46,3,Thursday
R00188,George Davis,GB,3,2022-08-28,5,90,6.13,1,Sunday
R00188,George Davis,GB,5,2023-01-23,15,27,5.29,2,Monday
R00188,George Davis,GB,2,2024-06-12,13,57,5.53,1,Wednesday
R00188,George Davis,GB,4,2022-03-29,10,59,5.95,2,Tuesday
R00188,George Davis,GB,1,2022-03-25,6,58,5.81,0,Friday
R00188,George Davis,GB,2,2021-10-01,11,94,5.83,0,Friday
R00188,George Davis,GB,1,2023-09-07,15,57,5.42,1,Thursday
R00188,George Davis,GB,2,2021-11-10,9,94,6.12,1,Wednesday
R00188,George Davis,GB,2,2023-07-21,12,55,5.78,3,Friday
R00188,George Davis,GB,2,2024-05-25,13,72,5.43,3,Saturday
R00189,Nancy Clark,US,2,2024-01-30,14,263,5.26,1,Tuesday
R00189,Nancy Clark,US,5,2023-08-23,16,371,5.21,1,Wednesday
R00189,Nancy Clark,US,5,2024-01-06,14,273,5.53,2,Saturday
R00189,Nancy Clark,US,5,2022-03-24,16,249,5.3,1,Thursday
R00189,Nancy Clark,US,5,2022-05-22,15,97,4.69,1,Sunday
R00189,Nancy Clark,US,4,2024-05-05,16,296,5.56,5,Sunday
R00189,Nancy Clark,US,5,2021-06-17,17,181,5.12,1,Thursday
R00189,Nancy Clark,US,5,2023-12-13,14,76,4.88,0,Wednesday
R00189,Nancy Clark,US,4,2023-07-04,14,222,5.29,0,Tuesday
R00189,Nancy Clark,US,5,2023-12-18,11,183,5.17,1,Monday
R00190,Amanda White,US,3,2021-06-09,2,90,4.32,6,Wednesday
R00190,Amanda White,US,3,2024-03-01,3,74,4.9,1,Friday
R00190,Amanda White,US,3,2021-08-18,6,20,4.77,2,Wednesday
R00190,Amanda White,US,3,2021-05-07,5,106,4.7,1,Friday
R00190,Amanda White,US,3,2024-01-27,10,66,4.7,3,Saturday
R00190,Amanda White,US,3,2023-11-02,5,63,4.88,0,Thursday
R00191,Richard Torres,US,3,2024-01-05,17,167,4.67,0,Friday
R00191,Richard Torres,US,4,2021-11-03,15,174,4.83,0,Wednesday
R00191,Richard Torres,US,4,2021-12-03,12,171,4.88,0,Friday
R00191,Richard Torres,US,4,2022-11-03,17,269,5.45,0,Thursday
R00191,Richard Torres,US,3,2023-12-02,19,212,5.03,0,Saturday
R00191,Richard Torres,US,3,2023-06-24,22,173,5.38,0,Saturday
R00191,Richard Torres,US,3,2021-08-27,14,146,5.47,0,Friday
R00191,Richard Torres,US,1,2022-02-25,21,282,5.26,1,Friday
R00191,Richard Torres,US,5,2024-04-09,16,265,5.31,0,Tuesday
R00192,Ashley Garcia,US,4,2023-11-12,8,161,4.29,0,Sunday
R00192,Ashley Garcia,US,5,2023-07-02,8,188,4.75,0,Sunday
R00192,Ashley Garcia,US,5,2021-04-24,6,167,4.14,0,Saturday
R00192,Ashley Garcia,US,5,2023-07-18,6,205,4.39,1,Tuesday
R00192,Ashley Garcia,US,5,2021-09-28,4,223,4.07,0,Tuesday
R00192,Ashley Garcia,US,5,2023-11-18,11,259,4.71,0,Saturday
R00192,Ashley Garcia,US,5,2023-05-01,6,213,4.25,0,Monday
R00192,Ashley Garcia,US,5,2023-07-25,8,296,4.32,1,Tuesday
R00192,Ashley Garcia,US,5,2024-02-29,5,75,4.51,0,Thursday
R00192,Ashley Garcia,US,5,2021-04-29,10,309,4.24,1,Thursday
R00193,Kimberly Robinson,GB,2,2022-09-24,15,103,4.32,0,Saturday
R00193,Kimberly Robinson,GB,2,2021-02-14,14,51,4.21,0,Sunday
R00193,Kimberly Robinson,GB,3,2023-03-22,19,25,4.11,0,Wednesday
R00193,Kimberly Robinson,GB,3,2022-06-06,17,62,4.3,0,Monday
R00193,Kimberly Robinson,GB,4,2021-01-07,19,112,4.06,1,Thursday
R00193,Kimberly Robinson,GB,3,2022-03-23,19,57,3.83,3,Wednesday
R00193,Kimberly Robinson,GB,2,2024-03-30,18,50,4.11,0,Saturday
R00193,Kimberly Robinson,GB,2,2021-05-30,16,56,3.95,1,Sunday
R00193,Kimberly Robinson,GB,3,2021-04-03,16,111,4.39,1,Saturday
R00193,Kimberly Robinson,GB,3,2023-05-18,20,108,4.51,0,Thursday
R00193,Kimberly Robinson,GB,1,2022-12-07,19,82,4.58,0,Wednesday
R00193,Kimberly Robinson,GB,3,2021-05-11,20,73,3.65,0,Tuesday
R00193,Kimberly Robinson,GB,2,2024-01-14,21,104,3.96,0,Sunday
R00193,Kimberly Robinson,GB,3,2021-05-04,21,80,4.17,0,Tuesday
R00193,Kimberly Robinson,GB,2,2021-05-22,20,74,4.82,5,Saturday
R00194,Steven Williams,AU,2,2022-08-11,18,205,5.27,0,Thursday
R00194,Steven Williams,AU,4,2023-04-18,14,151,5.34,0,Tuesday
R00194,Steven Williams,AU,3,2022-01-04,14,151,5.2,0,Tuesday
R00194,Steven Williams,AU,2,2021-10-05,15,172,5.49,0,Tuesday
R00194,Steven Williams,AU,2,2024-08-06,16,265,5.23,1,Tuesday
R00194,Steven Williams,AU,2,2024-08-15,16,116,5.65,0,Thursday
R00194,Steven Williams,AU,3,2023-05-11,14,131,5.93,0,Thursday
R00194,Steven Williams,AU,2,2023-02-06,18,156,6.06,0,Monday
R00194,Steven Williams,AU,4,2023-02-23,19,256,5.66,0,Thursday
R00194,Steven Williams,AU,3,2023-07-08,14,155,5.87,0,Saturday
R00194,Steven Williams,AU,2,2023-02-13,21,169,5.86,1,Monday
R00194,Steven Williams,AU,2,2023-02-09,14,236,5.37,0,Thursday
R00194,Steven Williams,AU,3,2021-06-14,17,238,5.3,0,Monday
R00194,Steven Williams,AU,2,2024-01-10,13,274,5.43,0,Wednesday
R00194,Steven Williams,AU,3,2021-09-30,14,137,5.39,0,Thursday
R00195,Michelle Thompson,GB,3,2021-08-31,17,121,4.23,4,Tuesday
R00195,Michelle Thompson,GB,2,2022-01-01,18,124,4.45,0,Saturday
R00195,Michelle Thompson,GB,1,2024-01-06,18,99,4.23,4,Saturday
R00195,Michelle Thompson,GB,1,2023-03-16,9,102,4.66,3,Thursday
R00195,Michelle Thompson,GB,2,2023-12-20,9,72,4.66,3,Wednesday
R00195,Michelle Thompson,GB,1,2021-09-18,6,74,4.61,2,Saturday
R00195,Michelle Thompson,GB,4,2022-04-02,15,72,4.69,0,Saturday
R00195,Michelle Thompson,GB,2,2021-01-08,6,111,4.75,1,Friday
R00195,Michelle Thompson,GB,2,2021-02-16,6,66,4.54,2,Tuesday
R00195,Michelle Thompson,GB,2,2022-09-04,12,94,4.74,2,Sunday
R00195,Michelle Thompson,GB,5,2023-08-07,9,89,5.25,2,Monday
R00196,Carol Campbell,GB,2,2024-01-21,20,1043,4.81,2,Sunday
R00196,Carol Campbell,GB,2,2023-05-19,23,543,4.2,0,Friday
R00196,Carol Campbell,GB,2,2023-12-26,22,468,4.33,2,Tuesday
R00196,Carol Campbell,GB,2,2023-02-16,23,689,4.86,1,Thursday
R00196,Carol Campbell,GB,3,2022-04-16,20,729,4.38,0,Saturday
R00196,Carol Campbell,GB,2,2022-05-22,23,589,4.7,3,Sunday
R00196,Carol Campbell,GB,1,2023-08-02,23,466,4.46,0,Wednesday
R00196,Carol Campbell,GB,2,2022-12-10,22,514,4.66,0,Saturday
R00196,Carol Campbell,GB,1,2021-11-14,23,698,4.74,0,Sunday
R00196,Carol Campbell,GB,3,2022-07-19,23,563,4.34,1,Tuesday
R00197,Richard Campbell,AU,2,2021-08-20,20,47,4.17,4,Friday
R00197,Richard Campbell,AU,3,2021-03-07,17,23,4.12,2,Sunday
R00197,Richard Campbell,AU,3,2024-09-14,15,33,4.1,1,Saturday
R00197,Richard Campbell,AU,2,2023-05-09,17,54,4.08,0,Tuesday
R00197,Richard Campbell,AU,2,2024-06-13,15,75,4.51,0,Thursday
R00197,Richard Campbell,AU,2,2021-02-02,14,60,4.13,2,Tuesday
R00197,Richard Campbell,AU,2,2022-05-08,18,69,4.36,2,Sunday
R00197,Richard Campbell,AU,2,2022-02-27,18,58,4.4,2,Sunday
R00197,Richard Campbell,AU,2,2021-05-18,16,54,4.47,0,Tuesday
R00197,Richard Campbell,AU,3,2021-07-26,14,60,4.48,1,Monday
R00197,Richard Campbell,AU,3,2024-05-01,18,49,4.35,2,Wednesday
R00197,Richard Campbell,AU,2,2021-03-10,16,55,4.26,1,Wednesday
R00197,Richard Campbell,AU,2,2023-07-04,17,40,4.11,1,Tuesday
R00197,Richard Campbell,AU,2,2024-05-09,17,64,4.69,5,Thursday
R00197,Richard Campbell,AU,2,2021-04-10,16,62,4.25,0,Saturday
R00197,Richard Campbell,AU,2,2022-05-17,17,78,4.48,6,Tuesday
R00198,Melissa Williams,US,1,2023-04-04,11,62,4.41,0,Tuesday
R00198,Melissa Williams,US,1,2023-06-18,13,54,4.98,0,Sunday
R00198,Melissa Williams,US,1,2022-04-25,10,96,4.84,1,Monday
R00198,Melissa Williams,US,1,2024-01-11,7,33,5.4,0,Thursday
R00198,Melissa Williams,US,1,2022-03-21,13,110,4.17,0,Monday
R00198,Melissa Williams,US,1,2021-04-26,8,25,4.44,0,Monday
R00198,Melissa Williams,US,2,2021-10-14,13,72,4.48,0,Thursday
R00198,Melissa Williams,US,3,2023-10-29,18,46,4.43,0,Sunday
R00198,Melissa Williams,US,3,2022-08-16,8,110,4.45,0,Tuesday
R00198,Melissa Williams,US,1,2022-04-25,7,80,4.23,0,Monday
R00198,Melissa Williams,US,1,2024-03-25,6,78,4.05,1,Monday
R00198,Melissa Williams,US,3,2022-10-16,4,94,4.69,1,Sunday
R00198,Melissa Williams,US,2,2024-03-28,16,65,4.4,1,Thursday
R00198,Melissa Williams,US,1,2024-05-09,10,116,4.6,0,Thursday
R00198,Melissa Williams,US,1,2022-10-19,9,93,4.59,0,Wednesday
R00199,Jessica Martin,DE,3,2021-10-21,8,241,4.01,1,Thursday
R00199,Jessica Martin,DE,3,2024-09-14,22,135,4.63,0,Saturday
R00199,Jessica Martin,DE,3,2023-12-04,20,176,4.06,1,Monday
R00199,Jessica Martin,DE,3,2022-03-29,19,186,4.33,2,Tuesday
